budget,company,country,director,genre,gross,name,rating,released,runtime,score,star,votes,writer,year
52000000.0,Universal Pictures,United States,Peyton Reed,Comedy,205668210.0,The Break-Up,PG-13,2006-06-02,106.0,5.8,Jennifer Aniston,128000.0,Jeremy Garelick,2006
15000000.0,Universal Pictures,United States,Paul Greengrass,Action,76700659.0,United 93,R,2006-04-28,111.0,7.6,David Alan Basche,100000.0,Paul Greengrass,2006
80000000.0,Metro-Goldwyn-Mayer (MGM),United States,Shawn Levy,Adventure,164115897.0,The Pink Panther,PG,2006-02-10,93.0,5.7,Steve Martin,83000.0,Len Blum,2006
19000000.0,Dreamworks Pictures,United States,Clint Eastwood,Action,68673228.0,Letters from Iwo Jima,R,2007-02-02,141.0,7.9,Ken Watanabe,156000.0,Iris Yamashita,2006
17000000.0,Universal Pictures,France,Richard Kelly,Comedy,374743.0,Southland Tales,R,2007-12-07,145.0,5.4,Dwayne Johnson,38000.0,Richard Kelly,2006
90000000.0,Dreamworks Pictures,United States,Clint Eastwood,Action,65900249.0,Flags of Our Fathers,R,2006-10-20,135.0,7.1,Ryan Phillippe,119000.0,William Broyles Jr.,2006
50000000.0,Paramount Pictures,United States,Tom Dey,Comedy,130224158.0,Failure to Launch,PG-13,2006-03-10,97.0,5.6,Matthew McConaughey,76000.0,Tom J. Astle,2006
5000000.0,The Weinstein Company,United States,Kevin Smith,Comedy,26986174.0,Clerks II,R,2006-07-21,97.0,7.3,Brian O'Halloran,131000.0,Kevin Smith,2006
52000000.0,Alcon Entertainment,United States,Richard Donner,Action,65664721.0,16 Blocks,PG-13,2006-03-03,102.0,6.6,Bruce Willis,128000.0,Richard Wenk,2006
30000000.0,New Regency Productions,United States,Ivan Reitman,Comedy,61108981.0,My Super Ex-Girlfriend,PG-13,2006-07-21,96.0,5.1,Uma Thurman,63000.0,Don Payne,2006
40000000.0,Warner Bros.,United States,Alejandro Agresti,Drama,114830111.0,The Lake House,PG,2006-06-16,99.0,6.8,Keanu Reeves,143000.0,David Auburn,2006
40000000.0,Warner Bros.,United States,Neil LaBute,Horror,38805380.0,The Wicker Man,PG-13,2006-06-01,102.0,3.7,Nicolas Cage,65000.0,Neil LaBute,2006
85000000.0,Columbia Pictures,United States,Roger Allers,Animation,200811689.0,Open Season,PG,2006-06-29,86.0,6.1,Ashton Kutcher,89000.0,Steve Bencich,2006
85000000.0,Paramount Pictures,United States,Gary Winick,Adventure,148963822.0,Charlotte's Web,G,2006-12-15,97.0,6.3,Dakota Fanning,39000.0,Susannah Grant,2006
25000000.0,Twentieth Century Fox,United States,John Moore,Action,119974972.0,The Omen,R,2006-06-06,110.0,5.5,Liev Schreiber,57000.0,David Seltzer,2006
15000000.0,Summit Entertainment,United Kingdom,Mark Palansky,Comedy,21156270.0,Penelope,PG,2008-02-29,104.0,6.7,Christina Ricci,61000.0,Leslie Caveny,2006
80000000.0,Twentieth Century Fox Animation,United States,Carlos Saldanha,Animation,667094506.0,Ice Age: the Meltdown,PG,2006-03-31,91.0,6.8,Ray Romano,262000.0,Peter Gaulke,2006
17500000.0,Warner Bros.,United States,Jay Chandrasekhar,Comedy,20387597.0,Beerfest,R,2006-08-25,110.0,6.3,Jay Chandrasekhar,65000.0,Jay Chandrasekhar,2006
7000000.0,Hollywood Pictures,United States,William Brent Bell,Fantasy,27298695.0,Stay Alive,PG-13,2006-03-24,85.0,5.1,Jon Foster,31000.0,William Brent Bell,2006
4000000.0,Lions Gate Films,United States,William Friedkin,Drama,8095658.0,Bug,R,2007-05-25,102.0,6.1,Ashley Judd,34000.0,Tracy Letts,2006
10000000.0,Fox Atomic,United States,John Stockwell,Horror,14756513.0,Turistas,R,2006-12-01,93.0,5.4,Josh Duhamel,37000.0,Michael Arlen Ross,2006
15000000.0,Fox Searchlight Pictures,United Kingdom,Richard Eyre,Crime,49814392.0,Notes on a Scandal,R,2007-01-26,92.0,7.4,Cate Blanchett,76000.0,Patrick Marber,2006
13000000.0,Victoires International,France,Directors,Comedy,17471727.0,"Paris, je t'aime",R,2007-06-15,120.0,7.2,Juliette Binoche,71000.0,Tristan Carné,2006
18000000.0,Icon Productions,United States,David Von Ancken,Action,1220058.0,Seraphim Falls,R,2007-04-13,115.0,6.7,Pierce Brosnan,30000.0,David Von Ancken,2006
40000000.0,Walt Disney Pictures,United States,Ericson Core,Biography,58480828.0,Invincible,PG,2006-08-25,105.0,7.1,Mark Wahlberg,68000.0,Brad Gann,2006
50000000.0,Warner Bros.,United States,Richard Loncraine,Action,82751189.0,Firewall,PG-13,2006-02-10,105.0,5.8,Harrison Ford,57000.0,Joe Forte,2006
1500000.0,ArieScope Pictures,United States,Adam Green,Comedy,208550.0,Hatchet,R,2010-04-02,93.0,5.7,Kane Hodder,30000.0,Adam Green,2006
65000000.0,Warner Bros.,United States,McG,Drama,43545364.0,We Are Marshall,PG,2006-12-22,131.0,7.1,Matthew McConaughey,59000.0,Jamie Linden,2006
28000000.0,New Regency Productions,United States,Donald Petrie,Comedy,38159905.0,Just My Luck,PG-13,2006-05-12,103.0,5.4,Lindsay Lohan,55000.0,I. Marlene King,2006
6000000.0,Lions Gate Films,United States,Tyler Perry,Comedy,63368939.0,Madea's Family Reunion,PG-13,2006-02-24,107.0,5.3,Tyler Perry,11000.0,Tyler Perry,2006
20000000.0,Twentieth Century Fox,United States,John Bonito,Action,22165608.0,The Marine,PG-13,2006-10-13,92.0,4.7,John Cena,33000.0,Michelle Gallagher,2006
19400000.0,WIP,China,John Curran,Drama,26910847.0,The Painted Veil,PG-13,2007-01-19,125.0,7.5,Naomi Watts,90000.0,Ron Nyswaner,2006
30000000.0,Screen Gems,United States,Kurt Wimmer,Action,31070211.0,Ultraviolet,PG-13,2006-03-03,88.0,4.4,Milla Jovovich,80000.0,Kurt Wimmer,2006
7000000.0,The Weinstein Company,United States,George Hickenlooper,Biography,3572632.0,Factory Girl,R,2007-02-16,90.0,6.4,Sienna Miller,21000.0,Captain Mauzner,2006
8000000.0,Out of the Blue... Entertainment,United States,Doug Atchison,Drama,18948425.0,Akeelah and the Bee,PG,2006-04-28,112.0,7.4,Angela Bassett,19000.0,Doug Atchison,2006
51000000.0,O Entertainment,United States,Steve Oedekerk,Animation,116755080.0,Barnyard,PG,2006-08-04,90.0,5.6,Kevin James,29000.0,Steve Oedekerk,2006
86000000.0,EuropaCorp,France,Luc Besson,Animation,108605609.0,Arthur and the Invisibles,PG,2007-01-12,94.0,6.0,Freddie Highmore,34000.0,Céline Garcia,2006
35000000.0,Revolution Studios,United States,Peter Hewitt,Action,12506362.0,Zoom,PG,2006-08-11,83.0,4.4,Tim Allen,19000.0,Adam Rifkin,2006
40000000.0,Walt Disney Pictures,United States,Frank Marshall,Adventure,120455994.0,Eight Below,PG,2006-02-17,120.0,7.3,Paul Walker,62000.0,David DiGilio,2006
45000000.0,Film Partner International,Hong Kong,Yimou Zhang,Action,78568977.0,Curse of the Golden Flower,R,2007-01-12,114.0,7.0,Chow Yun-Fat,43000.0,Zhihong Bian,2006
20000000.0,New Regency Productions,United States,Aaron Seltzer,Comedy,85749034.0,Date Movie,PG-13,2006-02-17,83.0,2.8,Alyson Hannigan,58000.0,Jason Friedberg,2006
60000000.0,Electric Entertainment,United Kingdom,Tony Bill,Action,17858059.0,Flyboys,PG-13,2006-06-22,140.0,6.5,James Franco,42000.0,Phil Sears,2006
13000000.0,Yari Film Group Releasing,Germany,Sidney Lumet,Biography,2636637.0,Find Me Guilty,R,2006-03-17,125.0,7.0,Vin Diesel,33000.0,Sidney Lumet,2006
54000000.0,Universal Pictures,United States,Anthony Russo,Comedy,130628903.0,"You, Me and Dupree",PG-13,2006-07-14,110.0,5.6,Kate Hudson,79000.0,Michael LeSieur,2006
50000000.0,Imagine Entertainment,United States,Matthew O'Callaghan,Animation,69865924.0,Curious George,G,2006-02-10,87.0,6.5,Will Ferrell,16000.0,Ken Kaufman,2006
15000000.0,Fox 2000 Pictures,United States,Michael Mayer,Adventure,21893591.0,Flicka,PG,2006-10-20,95.0,6.1,Alison Lohman,7600.0,Mark Rosenthal,2006
9000000.0,Dimension Films,Canada,Glen Morgan,Horror,21510851.0,Black Christmas,R,2006-12-25,95.0,4.6,Michelle Trachtenberg,25000.0,Glen Morgan,2006
1000000.0,No Matter Pictures,United States,Goran Dukic,Comedy,454026.0,Wristcutters: A Love Story,R,2007-11-02,88.0,7.3,Patrick Fugit,54000.0,Goran Dukic,2006
8000000.0,World Wrestling Entertainment (WWE),United States,Gregory Dark,Action,18707966.0,See No Evil,R,2006-05-19,84.0,5.1,Glenn Jacobs,26000.0,Dan Madigan,2006
45000000.0,Last Holiday Productions,United States,Wayne Wang,Comedy,43451846.0,Last Holiday,PG-13,2006-01-13,112.0,6.5,Queen Latifah,30000.0,Jeffrey Price,2006
6500000.0,This Is That Productions,United States,Nicole Holofcener,Comedy,18245244.0,Friends with Money,R,2006-04-21,88.0,5.8,Jennifer Aniston,29000.0,Nicole Holofcener,2006
55000000.0,Columbia Pictures,Germany,Steven Zaillian,Drama,9451623.0,All the King's Men,PG-13,2006-06-22,128.0,6.2,Sean Penn,24000.0,Steven Zaillian,2006
28000000.0,Focus Features,United States,Allen Coulter,Biography,16800438.0,Hollywoodland,R,2006-06-08,126.0,6.5,Adrien Brody,33000.0,Paul Bernbaum,2006
20000000.0,Sweet Tea Pictures LLC,United States,Chris Robinson,Comedy,21170563.0,ATL,PG-13,2006-03-31,105.0,6.2,T.I.,11000.0,Tina Gordon,2006
14000000.0,The Weinstein Company,United States,Emilio Estevez,Biography,20718608.0,Bobby,R,2006-11-23,117.0,7.0,Anthony Hopkins,41000.0,Emilio Estevez,2006
700000.0,Hunting Lane Films,United States,Ryan Fleck,Drama,4660481.0,Half Nelson,R,2006-06-22,106.0,7.2,Ryan Gosling,85000.0,Ryan Fleck,2006
80000000.0,C.O.R.E. Feature Animation,Canada,Steve 'Spaz' Williams,Animation,102338515.0,The Wild,G,2006-04-14,82.0,5.2,Kiefer Sutherland,25000.0,Ed Decter,2006
13000000.0,Warner Independent Pictures (WIP),United States,Douglas McGrath,Biography,2689799.0,Infamous,R,2006-10-13,110.0,7.1,Toby Jones,17000.0,Douglas McGrath,2006
30000000.0,New Line Cinema,United States,Liz Friedlander,Drama,66500090.0,Take the Lead,PG-13,2006-04-07,118.0,6.6,Antonio Banderas,25000.0,Dianne Houston,2006
30000000.0,Columbia Pictures Industries,United States,Phil Joanou,Biography,41480851.0,Gridiron Gang,PG-13,2006-06-15,125.0,6.9,Dwayne Johnson,58000.0,Jeff Maguire,2006
50000000.0,Warner Bros.,United States,John A. Davis,Animation,55181129.0,The Ant Bully,PG,2006-07-28,88.0,5.8,Paul Giamatti,38000.0,John A. Davis,2006
16800000.0,Pressman Film,United States,Steven Shainberg,Biography,2312717.0,Fur: an Imaginary Portrait of Diane Arbus,R,2006-10-20,122.0,6.4,Nicole Kidman,15000.0,Erin Cressida Wilson,2006
10000000.0,DEJ Productions,United States,Victor Salva,Drama,4326927.0,Peaceful Warrior,PG-13,2006-06-23,120.0,7.3,Scott Mechlowicz,27000.0,Kevin Bernhardt,2006
12000000.0,Walt Disney Pictures,United States,Michael Lembeck,Adventure,110768122.0,The Santa Clause 3: The Escape Clause,G,2006-11-03,92.0,4.8,Tim Allen,34000.0,Ed Decter,2006
30000000.0,Phoenix Pictures,United Kingdom,Chris Noonan,Biography,35078241.0,Miss Potter,PG,2007-03-09,88.0,7.0,Renée Zellweger,28000.0,Richard Maltby Jr.,2006
40000000.0,Twentieth Century Fox,United States,John Whitesell,Comedy,141522961.0,Big Momma's House 2,PG-13,2006-01-27,99.0,4.8,Martin Lawrence,41000.0,Don Rhymer,2006
20500000.0,Dimension Films,United States,Jim Sonzero,Horror,29907685.0,Pulse,PG-13,2006-08-11,90.0,4.8,Kristen Bell,28000.0,Kiyoshi Kurosawa,2006
20000000.0,Lakeshore Entertainment,United States,Tony Goldwyn,Comedy,15852401.0,The Last Kiss,R,2006-06-15,104.0,6.4,Zach Braff,41000.0,Paul Haggis,2006
13000000.0,Warner Bros.,United States,Michael Polish,Adventure,11130889.0,The Astronaut Farmer,PG,2007-02-23,104.0,6.3,Billy Bob Thornton,22000.0,Mark Polish,2006
6000000.0,Bold Films,United States,Nick Guthe,Comedy,156318.0,Mini's First Time,R,2006-07-14,91.0,5.8,Alec Baldwin,8100.0,Nick Guthe,2006
18000000.0,Millennium Films,Germany,Todd Robinson,Biography,2520835.0,Lonely Hearts,R,2006-10-21,108.0,6.4,John Travolta,20000.0,Todd Robinson,2006
35000000.0,Arc Productions,Canada,Colin Brady,Animation,16627188.0,Everyone's Hero,G,2006-06-15,87.0,5.7,Jake T. Austin,8300.0,Robert Kurtz,2006
300000.0,Film Science,United States,Kelly Reichardt,Drama,301047.0,Old Joy,Unrated,2007-01-26,76.0,6.8,Daniel London,7000.0,Jonathan Raymond,2006
20000000.0,Columbia Pictures,United States,Takashi Shimizu,Horror,70711175.0,The Grudge 2,PG-13,2006-10-13,102.0,5.1,Amber Tamblyn,48000.0,Stephen Susco,2006
12000000.0,Shangri-La Entertainment,United States,Christopher Guest,Comedy,5925637.0,For Your Consideration,PG-13,2006-11-22,86.0,6.3,Catherine O'Hara,14000.0,Christopher Guest,2006
60000000.0,Twentieth Century Fox,United States,Clark Johnson,Action,78810595.0,The Sentinel,PG-13,2006-04-21,108.0,6.1,Michael Douglas,49000.0,George Nolfi,2006
15000000.0,Hoot Productions LLC,United States,Wil Shriner,Adventure,8224998.0,Hoot,PG,2006-05-05,91.0,5.5,Logan Lerman,8000.0,Wil Shriner,2006
60000000.0,Twentieth Century Fox,United Kingdom,Tim Hill,Animation,143325970.0,Garfield: A Tail of Two Kitties,PG,2006-06-16,82.0,5.0,Breckin Meyer,40000.0,Joel Cohen,2006
25000000.0,Paramount Vantage,United States,Paul Thomas Anderson,Drama,76182388.0,There Will Be Blood,R,2008-01-25,158.0,8.2,Daniel Day-Lewis,535000.0,Paul Thomas Anderson,2007
25000000.0,Paramount Vantage,United States,Ethan Coen,Crime,171627166.0,No Country for Old Men,R,2007-11-21,122.0,8.1,Tommy Lee Jones,886000.0,Joel Coen,2007
70000000.0,Paramount Pictures,United Kingdom,Matthew Vaughn,Adventure,137515140.0,Stardust,PG-13,2007-08-10,127.0,7.6,Charlie Cox,260000.0,Jane Goldman,2007
19000000.0,Miramax,United States,Ben Affleck,Crime,34612443.0,Gone Baby Gone,R,2007-10-19,114.0,7.6,Morgan Freeman,258000.0,Ben Affleck,2007
20000000.0,Dreamworks Pictures,United States,D.J. Caruso,Crime,118114220.0,Disturbia,PG-13,2007-04-13,105.0,6.8,Shia LaBeouf,226000.0,Christopher Landon,2007
65000000.0,Paramount Pictures,United States,David Fincher,Crime,84785914.0,Zodiac,R,2007-03-02,157.0,7.7,Jake Gyllenhaal,486000.0,James Vanderbilt,2007
20000000.0,Columbia Pictures,United States,Greg Mottola,Comedy,170812526.0,Superbad,R,2007-08-17,113.0,7.6,Michael Cera,535000.0,Seth Rogen,2007
150000000.0,Dreamworks Pictures,United States,Michael Bay,Action,709709780.0,Transformers,PG-13,2007-07-03,144.0,7.0,Shia LaBeouf,607000.0,Roberto Orci,2007
150000000.0,Warner Bros.,United Kingdom,David Yates,Action,942172396.0,Harry Potter and the Order of the Phoenix,PG-13,2007-07-11,138.0,7.5,Daniel Radcliffe,527000.0,Michael Goldenberg,2007
15000000.0,Paramount Vantage,United States,Sean Penn,Adventure,56675895.0,Into the Wild,R,2007-10-19,148.0,8.1,Emile Hirsch,588000.0,Sean Penn,2007
150000000.0,Walt Disney Pictures,United States,Brad Bird,Animation,623726085.0,Ratatouille,G,2007-06-29,111.0,8.0,Brad Garrett,660000.0,Brad Bird,2007
30000000.0,Universal Pictures,United Kingdom,Joe Wright,Drama,131016624.0,Atonement,R,2008-01-11,123.0,7.8,Keira Knightley,259000.0,Ian McEwan,2007
61000000.0,Paramount Pictures,United States,Antoine Fuqua,Action,95696996.0,Shooter,R,2007-03-23,124.0,7.2,Mark Wahlberg,317000.0,Jonathan Lemkin,2007
100000000.0,Universal Pictures,United States,Ridley Scott,Biography,269755430.0,American Gangster,R,2007-11-02,157.0,7.8,Denzel Washington,401000.0,Steven Zaillian,2007
258000000.0,Columbia Pictures,United States,Sam Raimi,Action,894983373.0,Spider-Man 3,PG-13,2007-05-04,139.0,6.2,Tobey Maguire,513000.0,Sam Raimi,2007
110000000.0,Twentieth Century Fox,United States,Len Wiseman,Action,388156011.0,Live Free or Die Hard,PG-13,2007-06-27,128.0,7.1,Bruce Willis,394000.0,John Carlin,2007
300000000.0,Walt Disney Pictures,United States,Gore Verbinski,Action,960996492.0,Pirates of the Caribbean: at World's End,PG-13,2007-05-25,169.0,7.1,Johnny Depp,608000.0,Ted Elliott,2007
150000000.0,Warner Bros.,United States,Francis Lawrence,Action,585410052.0,I Am Legend,PG-13,2007-12-14,101.0,7.2,Will Smith,704000.0,Mark Protosevich,2007
7500000.0,Fox Searchlight Pictures,United States,Jason Reitman,Comedy,232372681.0,Juno,PG-13,2007-12-25,96.0,7.4,Elliot Page,499000.0,Diablo Cody,2007
15000000.0,Fox Atomic,United Kingdom,Juan Carlos Fresnadillo,Horror,65048678.0,28 Weeks Later,R,2007-05-11,100.0,7.0,Jeremy Renner,263000.0,Rowan Joffe,2007
24000000.0,Twentieth Century Fox,France,Xavier Gens,Action,101276318.0,Hitman,R,2007-11-21,100.0,6.3,Timothy Olyphant,163000.0,Skip Woods,2007
85000000.0,Walt Disney Pictures,United States,Kevin Lima,Comedy,340487836.0,Enchanted,PG,2007-11-21,107.0,7.0,Amy Adams,181000.0,Bill Kelly,2007
18000000.0,Dimension Films,United States,Frank Darabont,Horror,57470220.0,The Mist,R,2007-11-21,126.0,7.1,Thomas Jane,287000.0,Frank Darabont,2007
75000000.0,New Line Cinema,United States,Adam Shankman,Comedy,203553311.0,Hairspray,PG,2007-07-20,117.0,6.6,John Travolta,122000.0,Leslie Dixon,2007
30000000.0,Universal Pictures,United States,Judd Apatow,Comedy,219922417.0,Knocked Up,R,2007-06-01,129.0,6.9,Seth Rogen,356000.0,Judd Apatow,2007
50000000.0,Dreamworks Pictures,United States,Tim Burton,Drama,153383627.0,Sweeney Todd: the Demon Barber of Fleet Street,R,2007-12-21,116.0,7.3,Johnny Depp,350000.0,John Logan,2007
67000000.0,Dimension Films,United States,Directors,Action,25422088.0,Grindhouse,R,2007-04-06,191.0,7.5,Kurt Russell,180000.0,Robert Rodriguez,2007
110000000.0,Columbia Pictures,United States,Mark Steven Johnson,Action,228738393.0,Ghost Rider,PG-13,2007-02-16,110.0,5.3,Nicolas Cage,227000.0,Mark Steven Johnson,2007
16000000.0,Fox Searchlight Pictures,United States,Wes Anderson,Adventure,35310019.0,The Darjeeling Limited,R,2007-10-26,91.0,7.2,Owen Wilson,186000.0,Wes Anderson,2007
17000000.0,Walden Media,United States,Gabor Csupo,Drama,137587063.0,Bridge to Terabithia,PG,2007-02-16,96.0,7.1,Josh Hutcherson,147000.0,Jeff Stockwell,2007
20000000.0,The Weinstein Company,United States,Shari Springer Berman,Comedy,47817020.0,The Nanny Diaries,PG-13,2007-08-24,105.0,6.2,Scarlett Johansson,57000.0,Emma McLaughlin,2007
15000000.0,Celluloid Dreams,United States,Michael Haneke,Crime,7938872.0,Funny Games,R,2008-04-04,111.0,6.6,Naomi Watts,93000.0,Michael Haneke,2007
15000000.0,Dimension Films,United States,Rob Zombie,Horror,80460948.0,Halloween,R,2007-08-31,109.0,6.1,Scout Taylor-Compton,111000.0,Rob Zombie,2007
110000000.0,Universal Pictures,United States,Paul Greengrass,Action,444100035.0,The Bourne Ultimatum,PG-13,2007-08-03,115.0,8.0,Matt Damon,612000.0,Tony Gilroy,2007
60000000.0,Dreamworks Pictures,United States,Brian Robbins,Comedy,159814490.0,Norbit,PG-13,2007-02-09,102.0,4.1,Eddie Murphy,71000.0,Eddie Murphy,2007
150000000.0,Paramount Pictures,United States,Robert Zemeckis,Animation,196393745.0,Beowulf,PG-13,2007-11-16,115.0,6.2,Ray Winstone,163000.0,Neil Gaiman,2007
70000000.0,Paramount Pictures,United States,Lee Tamahori,Action,77621983.0,Next,PG-13,2007-04-27,96.0,6.2,Nicolas Cage,152000.0,Gary Goldman,2007
55000000.0,Lionsgate,United States,James Mangold,Action,70016220.0,3:10 to Yuma,R,2007-06-07,122.0,7.7,Russell Crowe,295000.0,Halsted Welles,2007
45000000.0,Revolution Studios,United States,Julie Taymor,Drama,29625761.0,Across the Universe,PG-13,2007-10-12,133.0,7.3,Evan Rachel Wood,107000.0,Dick Clement,2007
85000000.0,Warner Bros.,United States,Steven Soderbergh,Crime,311312624.0,Ocean's Thirteen,PG-13,2007-06-08,122.0,6.9,George Clooney,328000.0,Brian Koppelman,2007
61000000.0,Dreamworks Pictures,United States,Josh Gordon,Comedy,145710347.0,Blades of Glory,PG-13,2007-03-30,93.0,6.3,Will Ferrell,161000.0,Jeff Cox,2007
100000000.0,Columbia Pictures,United States,Ash Brannon,Animation,152005713.0,Surf's Up,PG,2007-06-08,85.0,6.7,Shia LaBeouf,72000.0,Don Rhymer,2007
45000000.0,Screen Gems,France,Russell Mulcahy,Action,147717833.0,Resident Evil: Extinction,R,2007-06-21,94.0,6.2,Milla Jovovich,187000.0,Paul W.S. Anderson,2007
30000000.0,Columbia Pictures,United States,David Slade,Action,75513170.0,30 Days of Night,R,2007-10-19,113.0,6.6,Josh Hartnett,168000.0,Steve Niles,2007
8600000.0,The Weinstein Company,United States,Joby Harold,Crime,32730062.0,Awake,R,2007-11-30,84.0,6.5,Hayden Christensen,73000.0,Joby Harold,2007
20000000.0,Universal Pictures,United States,James Wan,Horror,22382047.0,Dead Silence,R,2007-03-16,89.0,6.2,Ryan Kwanten,89000.0,Leigh Whannell,2007
150000000.0,DreamWorks Animation,United States,Simon J. Smith,Animation,293514336.0,Bee Movie,PG,2007-11-02,91.0,6.1,Jerry Seinfeld,148000.0,Jerry Seinfeld,2007
60000000.0,Dreamworks Pictures,United States,Bobby Farrelly,Comedy,128453183.0,The Heartbreak Kid,R,2007-10-05,116.0,5.8,Ben Stiller,88000.0,Scot Armstrong,2007
40000000.0,Twentieth Century Fox,United States,Colin Strause,Action,130290885.0,Aliens vs. Predator: Requiem,R,2007-12-25,94.0,4.6,Reiko Aylesworth,118000.0,Shane Salerno,2007
160000000.0,DreamWorks,United States,Chris Miller,Animation,813367380.0,Shrek the Third,PG,2007-05-18,93.0,6.1,Mike Myers,288000.0,Jeffrey Price,2007
25000000.0,Dimension Films,United States,Mikael Håfström,Fantasy,132963417.0,1408,PG-13,2007-06-22,104.0,6.8,John Cusack,260000.0,Matt Greenberg,2007
